,Location,Address_1,Address_2,Postal Code,City,Province,Phone,Fax,URL,Features,Services,Description,Name,Job Title,Week_Day,Open,Close,Bio
556,CBI Health Centre - Tantallon,5209 St. Margaret's Bay Road ,Suite 102,B3Z 1E3,Upper Tantallon,NS,902.820.3030,902.820.3031,https://www.cbi.ca/web/physiotherapy-upper-tantallon-st-margarets-bay," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;MVA Rehabilitation;Massage Therapy;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Robert Cameron,Clinic Manager - Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '5:00pm']",
557,CBI Health Centre - Temiskaming Shores,421 Shepherdson Road (In Hospital) ,----,P0J 1P0,New Liskeard,ON,705.647.1088,705.647.1261,https://www.cbi.ca/web/physiotherapy-new-liskeard-shepherdson," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Kinesiology;Massage Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Vestibular Rehabilitation;Sports Injury,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",No Team,No Team,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",No Team
558,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Angela Chung,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Angela graduated from McMaster University with a Bachelor of Health Sciences degree and went on to complete a Master's of Science in Physiotherapy at the University of Toronto. With physiotherapy experience in two provinces and a wide range of settings, she has found a particular interest in concussion management and pelvic health. She has taken continuing education courses in these fields, as well as in manual therapy and vestibular rehabilitation. She is on her way to obtaining an Advanced Orthopaedic Physical Therapy diploma."
559,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Emma Russell,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Emma Russell earned her professional Masters of Science in Occupational Therapy (OT) in 2015 from McMaster University. She was recognized for embodying the spirit of OT with the Catherine Smith Award after her first year, and for her passion for practice in mental health with the Laura Babiski Memorial Bursary in her final year. Emma is dedicated to lifelong learning and professional development to deliver evidence-based, person-centred and compassionate care. She has completed additional training in multiple domains of care, including Concussion Assessment and Treatment, Motivational Interviewing, Smoking Cessation, Suicide Intervention, approaches to working with responsive and/or aggressive behaviours, and Functional Abilities Evaluation. Using her skills and experience, Emma is committed to adjusting her approach to match the needs of her clients. She is honoured to work with the vibrant CBI Danforth team in providing interdisciplinary, collaborative, supportive care to clients struggling with a wide variety of challenges and disabilities, to regain participation in meaningful activity."
560,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Gabrielle Simas,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
561,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Hussein Khakee,Clinic Manager - Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Hussein earned his Masters of Science in Physical Therapy Degree from the University of Toronto in 2014. Since then, Hussein has developed extensive experience and education in spinal, orthopedic and vestibular rehabilitation. Touting a strong research background, Hussein evaluates and implements current research based interventions to gain optimal client outcomes and care, while communicating with Other members Of health teams. He values education and mentors students and Physiotherapy Residents from McMaster University and the University of Toronto. Hussein's approach to therapy includes the assessment, diagnosis and treatment Of mechanical pain, while working to rectify pertinent contributing factors. He implements a Strong manual therapy skill set alongside functional strengthening, taping, directional exercise and Dry Needling/lntramuscular stimulation, when applicable in his care. He has procured additional education in the mechanical diagnosis and therapy (MDT) of the spine, vestibular rehabilitation, functional dry needling and in manual therapy to better address patient needs."
562,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Jillian Walker,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Jillian Walker is a graduate from the specialized Honours Kinesiology and Health Sciences program at York University. A steward of continuing education, she has a post graduate diploma in Sport Business Management from Durham College, has obtained numerous qualifications ranging from Office Ergonomics to Physical Demand Analysis, and has experience as a WorkWell Functional Capacity Evaluator, personal trainer, and coach in multiple sports. Having competed at a varsity level in basketball and lacrosse, Jillian has cultivated a health and fitness-based lifestyle approach, and through this has developed a passion for helping others rehabilitate through functional movement. She expresses this passion as a Registered Kinesiologist at CBI Health, and has joined the Ontario Kinesiologist Association (OKA) to help grow the profession of kinesiology."
563,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Kristin Burton,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Kristin received her Honours Bachelor of Science degree in Kinesiology at McMaster University in 2010, followed by her Masters of Physical Therapy degree at the University of Toronto in 2012. She joined the CBI team in 2014 after thoroughly enjoying one of her clinical placements at CBI Health Centre: Danforth. Kristin utilizes joint mobilizations, soft tissue release and therapeutic exercise to treat a variety of orthopedic conditions. She continues to advance her knowledge through various continuing education opportunities. She has currently taken levels A & B at the McKenzie Institute of Canada and is taking her level C in the spring 2017. Kristin loves to cycle to work. She enjoys golfing, hiking, cross-country skiing, yoga and dogs."
564,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Puja Sivapalakrishnan,Administrator,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
565,CBI Health Centre - Toronto Danforth,2575 Danforth Avenue ,Unit 9,M4C 1L5,Toronto,ON,416.699.3500,416.699.4854,https://www.cbi.ca/web/physiotherapy-toronto-danforth," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Driving Assessment;Ergonomics;Kinesiology;Massage Therapy;Occupational Therapy;Pelvic Health;Physiotherapy;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury," Better health begins here We strive to deliver research-based treatment approaches with an emphasis on patient education, to promote self-management and other preventative health care strategies.  Let us help you regain independence We are commited to adjusting our approaches to match the needs of our clients, ensuring compassionate and collaborative care is at the centre of each session. ",Richa Patel,Registered Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']","Richa completed her Bachelor in Physical Therapy from Rajiv Gandhi University Of Health Sciences, India in 2011. She then completed her Masters in Physical Therapy (Musculoskeletal and Sports Physical Therapy) in 2013. She has completed various courses focusing on manual therapy and treatment approaches for the shoulder and the spine to further her skill set. Her main focus Of work has been various orthopedic and sports injuries. In her free time, Richa enjoys cooking, painting and going for walks."
566,CBI Health Centre - Toronto Edward,123 Edward Street ,Suite 500,M5G 1E2,Toronto,ON,416.971.7947,416.596.1995,https://www.cbi.ca/web/physiotherapy-toronto-edward," Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Advanced Foot Care;Concussion;Custom Orthotics/Bracing & Splinting;Ergonomics;Independent Medical Examinations;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Vestibular Rehabilitation,,Amir Bajgiran,Registered Massage Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '10:00am', '8:00am', '11:00am', '8:00am']","['4:00pm', '7:00pm', '4:00pm', '7:00pm', '4:00pm']","Amir is a registered massage therapist and an osteopathic manual practitioner that has practiced in Toronto for many years. He is a graduate of ICT Kikkawa college and of the National Academy of Osteopathy. Amir is a member in good standing with the College of Massage Therapists of Ontario, Registered Massage Therapists Association of Ontario, Ontario Osteopathic and Alternative Medicine Association and Society of Osteopaths of Canada. Amir has worked in various clinic settings throughout his career treating a wide range of conditions including musculoskeletal dysfunctions, motor vehicle accidents, stress related ailments and sport injuries. Amir is a caring and skilled therapist who ensures the highest of professional standards and quality of care."
567,CBI Health Centre - Toronto Edward,123 Edward Street ,Suite 500,M5G 1E2,Toronto,ON,416.971.7947,416.596.1995,https://www.cbi.ca/web/physiotherapy-toronto-edward," Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Advanced Foot Care;Concussion;Custom Orthotics/Bracing & Splinting;Ergonomics;Independent Medical Examinations;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Vestibular Rehabilitation,,Keira Azzopardi,Occupational therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '10:00am', '8:00am', '11:00am', '8:00am']","['4:00pm', '7:00pm', '4:00pm', '7:00pm', '4:00pm']","Keira Azzopardi has completed a Bachelor of Science degree in Kinesiology and a Masters of Science degree in Occupational Therapy at Queen's University. Keira is passionate about facilitating optimal independence for individuals using client-centered practice to deliver safe and effective care for children and adults. She values the role of occupational therapy in integrating evidence based practice with the client experience to create a holistic practice. Keira has taken additional training in psychological trauma, Action Over Inertia for behavioural activation, and Cognitive Behavioural Therapy for Insomnia. She enjoys working with clients to promote physical and mental health. Keira's sunny smile and energetic approach will definitely speed you along on the road to recovery!"
568,CBI Health Centre - Toronto Edward,123 Edward Street ,Suite 500,M5G 1E2,Toronto,ON,416.971.7947,416.596.1995,https://www.cbi.ca/web/physiotherapy-toronto-edward," Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Advanced Foot Care;Concussion;Custom Orthotics/Bracing & Splinting;Ergonomics;Independent Medical Examinations;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Vestibular Rehabilitation,,Kyle Wong,Registered Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '10:00am', '8:00am', '11:00am', '8:00am']","['4:00pm', '7:00pm', '4:00pm', '7:00pm', '4:00pm']","Kyle received a Masters in Physical Therapy from the University of Toronto in 2010. Since then, he has been an integral part of our team here at CBI. His passion is in educating patients and giving them the right tools to take hold of their painful symptoms. He has brought his enthusiasm for golf and sport to his practice and has taken golf physiotherapy courses that help him treat golfers. Kyle involves himself with teaching opportunities at the University of Toronto, aiding Dr. Hamilton Hall with teaching small groups of second year medical students on low back pain. He continues to pursue his manual therapy designation as a physiotherapist and can provide treatment in English and Cantonese. Kyle is an advanced needle therapist and a big proponent of his practice is in the use of functional dry needling/intramuscular stimulation in the recovery process for his patients. He is passionate about healthy living and maximizing his client's health through physical activity."
569,CBI Health Centre - Toronto Edward,123 Edward Street ,Suite 500,M5G 1E2,Toronto,ON,416.971.7947,416.596.1995,https://www.cbi.ca/web/physiotherapy-toronto-edward," Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Advanced Foot Care;Concussion;Custom Orthotics/Bracing & Splinting;Ergonomics;Independent Medical Examinations;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Vestibular Rehabilitation,,Steven Khuu,Registered Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '10:00am', '8:00am', '11:00am', '8:00am']","['4:00pm', '7:00pm', '4:00pm', '7:00pm', '4:00pm']","Steven is a University ofToronto graduate with a Masters of Science in Physiotherapy as well as a Bachelor of Science in Kinesiology. Steven is a former varsity athlete and carries this passion for sport and activity into his practice. Steven continues to improve his skill set through the pursuit of certifications including taping, Mackenzie treatment approach, and concussion rehabilitation techniques. He believes in an active, hands-on approach to rehabilitation using manual therapy, graded exercise, acupuncture, and targeted education to promote long-term health and wellness."
570,CBI Health Centre - Toronto Edward,123 Edward Street ,Suite 500,M5G 1E2,Toronto,ON,416.971.7947,416.596.1995,https://www.cbi.ca/web/physiotherapy-toronto-edward," Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Advanced Foot Care;Concussion;Custom Orthotics/Bracing & Splinting;Ergonomics;Independent Medical Examinations;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Vestibular Rehabilitation,,Trent Seth,Registered Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '10:00am', '8:00am', '11:00am', '8:00am']","['4:00pm', '7:00pm', '4:00pm', '7:00pm', '4:00pm']","Trent attained his Master of Physiotherapy Studies with University of Queensland, after previously completing a Bachelor of Human Movement Sciences and Graduate Diploma of Learning and Teaching. Whilst working as a physiotherapist in Australia, Trent treated employees at onsite locations, from office-based to factory workers. Trent's success has been based on fully understanding the needs and goals of patients before utilising his manual therapy skills, acupuncture, exercise knowledge, and then taking the time to educate patients. Trent works by the principle that positivity breeds positivity and brings this to life in the clinic."
571,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Adrian Jorcano,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']","Adrian is a graduate of the Kinesiology and Health Science program at York University. Upon graduation and eager to learn, Adrian dove into the physical therapy field to learn and pursue a career in health and rehabilitation. Having worked with young athletes, geriatric populations, clients with mental health symptoms, motor vehicle accident and work related injuries, Adrian has insight into a broad range of health related conditions. Always looking to grow as a health professional, Adrian strongly values the multidisciplinary approach and teamwork at CBI Eglinton to help the clients reach their goals in health and wellness."
572,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Dalia Wallang,Registered Psychotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']","Dalia has a master’s degree in clinical psychology and a post graduate degree in Education. She is a registered Psychotherapist with the College of Registered Psychotherapy and member of Ontario Association of consultants, counsellors, psychometrists and psychotherapist. Her psychotherapy practice covers a wide range of issues, such as depression, anxiety, trauma, personal/workplace stress or motor vehicle accidents. Her approaches to psychotherapy are cognitive behaviour therapy (CBT), talk therapy, narrative therapy, behaviour therapy and solution focused brief therapy. She has eight years of experience of clinical counselling and psychotherapy with children and adults."
573,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Denise Ryan,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']","Denise's career experience has been acquired through various leadership roles in Hotel Management. Her extensive knowledge has provided her with an in-depth awareness of what it means to support others through individual attention and customised service. Her balanced approach to life has recently led her to achieve a Diploma of Acupuncture from the Institute of Traditional Medicine. She values a healthy life-style and appreciates the benefits of combining both Western and Eastern modes of maintaining health, and healing. Her goal is to apply her knowledge in the areas of holistic health and business enabling her to provide others with the empowerment to take control of their well-being."
574,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Grace Missen,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']","Grace is a graduate from the University of Guelph studying in the fields of Human Development and Criminology. Her previous roles as an Administrative Assistant and Communication Officer has allowed her to develop impeccable communication and organizational skills. She is always happy to help, and loves interacting with new individuals every day. She hopes to one day further advance her understanding of the mental health field with a focus on the legal aspects surrounding it. If you do not see Grace smiling at the front desk of CBI Eglinton, you will likely find her enjoying live music, going for a run, or spending quality time with her friends and family in Toronto."
575,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Hiroko Hirano,Registered Massage Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']",Hiroko is a Registered Massage Therapist and graduated from Sutherland-Chan School and Teaching Clinic in 2015.Hiroko combines massage therapy techniques with rehabilitative remedial exercise to provide effective treatment for individuals with various presentations ranging from neurological to musculoskeletal.Hiroko's treatments includes:-Swedish Massage-Joint mobilization-Myofascial release-Remedial Exercise-Deep tissue and sports massage-Acupressure-Fascial Stretch Therapy (Level 1)-Pregnancy massageHiroko believes that massage therapy is essential to maintain well-being and preventing injuries and not solely for eliminating pain. She finds it very rewarding when her clients report improved ability and comfort carrying out their daily task after being treated.
576,CBI Health Centre - Toronto Eglinton,40 Eglinton Avenue East ,Suite 201,M4P 3A2,Toronto,ON,416.482.8511,416.482.5323,https://www.cbi.ca/web/physiotherapy-toronto-eglinton-east," Free Parking ,  Late Hours ",Acupuncture/IMS;Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Driving Assessment;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Mental Health;Occupational Therapy;Paediatrics;Physiotherapy;Psychology;Workplace Education and Training," We Do Great Work Together Our CBI Team will work with you to develop an individualized physiotherapy plan to meet your goals and maximize recovery and function. We deliver the highest quality of care to optimize your recovery. We Really Care We offer a multi-disciplinary team approach inclusive of Physiotherapy, Occupational Therapy, & Massage Therapy to get you back to the sports and activities you love. ",Johanna Harding,Clinic Manager - Registered Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '5:00pm']","Johanna has been working as an Occupational Therapist with CBI Physiotherapy and Rehabilitation since 2007. She graduated with honours from a four-year program of Kinesiology at McMaster University and pursued a Masters in Occupational Therapy in their problem-based learning program. Her role at CBI has allowed her to pursue many avenues of occupational therapy including mental health and chronic pain, pediatric handwriting programs, and driving evaluations."
